molregno,canonical_smiles
1606166,COc1ccc(Nc2ncnc3c2oc2cc(-c4ccc5c(c4)OCO5)cnc23)cc1OC
1606167,COc1cc(Nc2ncnc3c2oc2cc(-c4ccc5c(c4)OCO5)cnc23)cc(OC)c1OC
1606168,Clc1ccc(Nc2ncnc3c2oc2cc(-c4ccc5c(c4)OCO5)cnc23)cc1Cl
1606169,Clc1ccc(Nc2ncnc3c2oc2cc(-c4ccc5c(c4)OCO5)cnc23)cc1
1606170,Fc1ccc(Nc2ncnc3c2oc2cc(-c4ccc5c(c4)OCO5)cnc23)cc1Cl
1606171,Nc1ncnc2c1oc1cccnc12
1606172,c1ccc(Nc2ncnc3c2oc2cccnc23)cc1
1606173,COc1ccc(Nc2ncnc3c2oc2cccnc23)cc1
1606174,COc1ccc(Nc2ncnc3c2oc2cccnc23)cc1OC
1606175,COc1cc(Nc2ncnc3c2oc2cccnc23)cc(OC)c1
1606176,COc1cc(Nc2ncnc3c2oc2cccnc23)cc(OC)c1OC
1606177,c1cnc2c(c1)oc1c(Nc3ccc4c(c3)OCO4)ncnc12
1606178,C1=COc2cc(Nc3ncnc4c3oc3cccnc34)ccc2O1
1606179,Fc1ccc(Nc2ncnc3c2oc2cccnc23)cc1Cl
1606180,Fc1cc(Br)ccc1Nc1ncnc2c1oc1cccnc12
1606181,Nc1ncnc2c1oc1cc(-c3ccccc3)cnc12
1606182,Cc1ccc(-c2cnc3c(c2)oc2c(N)ncnc23)cc1
1606183,COc1ccc(-c2cnc3c(c2)oc2c(N)ncnc23)cc1
1606732,CC(=O)Nc1nc(C)c(-c2nc(C3CCOC3)no2)s1
1606735,CC(=O)Nc1nc(C)c(-c2nc(C(C)(C)C)no2)s1
1606737,CC(=O)Nc1nc(C)c(-c2nc(CC(F)(F)F)no2)s1
1606743,CC(=O)Nc1nc(C)c(-c2nc(CC(C)(C)CO)no2)s1
1606745,CC(=O)Nc1nc(C)c(-c2nc(CC(C)(C)C(C)O)no2)s1
1606746,CC(=O)Nc1nc(C)c(-c2nc(N3CCCC(O)C3)no2)s1
1607235,O=C1NC(Nc2ccccc2)=N/C1=C\c1ccccc1
1607236,NCCOCCOCCO
1607237,NCCOCCOCCOc1ccc(NC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2)cc1
1607238,NCCOCCOCCOCCOc1ccc(NC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2)cc1
1607239,NCCOCCOCCOc1ccc(NC2=N/C(=C\c3ccccc3)C(=O)N2)cc1
1607424,Cn1c(OCCc2ccccc2)nc(-c2ccncc2)cc1=O
131948,C[C@@](O)(C(=O)N1CCN(c2ccccc2)CC1)C(F)(F)F
132096,CCCCCCCCCC#Cc1ccc([C@@H](O)[C@@H](N)CO)s1
132181,COc1cc(C(=O)N2CCN(C(=O)[C@@](C)(O)C(F)(F)F)C[C@H]2C)cc(OC)c1OC
134267,COc1ccc(NC(=O)c2ccccc2C(=O)O)cc1
110431,CN(C)C(=O)[C@]1(C)CO[C@@H](c2nc(-c3ccc(F)cc3)c(-c3ccnc(NCc4ccccn4)n3)[nH]2)OC1
127267,Nc1ncnc(N[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1[S+]([O-])c1ccccc1
132631,CCCCCCCCCCC#Cc1csc([C@@H](O)[C@@H](N)CO)c1.O=C(O)CCC(=O)O
132916,C[C@@](O)(C(=O)N1CCCN(C(=O)c2ccccc2)CC1)C(F)(F)F
1611000,c1ccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)cc1
1611001,COc1ccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)cc1
1611002,Oc1ccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)cc1
1611003,COc1cccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)c1
1611004,Oc1cccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)c1
1611005,COc1ccccc1-c1cnc2[nH]cc(-c3ccccc3)c2c1
1611006,Oc1ccccc1-c1cnc2[nH]cc(-c3ccccc3)c2c1
1611007,COc1ccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)c(OC)c1
1611008,COc1ccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)cc1OC
1611009,Oc1ccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)cc1O
1611010,COc1ccc(-c2cnc3[nH]cc(-c4ccc(OC)cc4)c3c2)cc1
1611011,COc1ccc(-c2c[nH]c3ncc(-c4ccc(OC)cc4OC)cc23)cc1
1611012,COc1ccc(-c2c[nH]c3ncc(-c4ccc(OC)c(OC)c4)cc23)cc1
1611013,COc1ccc(-c2cnc3[nH]cc(-c4ccc(OC)c(OC)c4)c3c2)c(OC)c1
1611014,COc1ccc(OC)c(-c2cnc3[nH]cc(-c4ccc(OC)c(OC)c4)c3c2)c1
1611015,COc1ccc(-c2cnc3[nH]cc(-c4ccc(OC)c(OC)c4)c3c2)cc1OC
1611016,COc1cccc(-c2cnc3[nH]cc(-c4cccc(OC)c4)c3c2)c1
132855,CC(O)(C(=O)N1CCCCC1)C(F)(F)F
1611017,Oc1ccc(-c2cnc3[nH]cc(-c4ccc(O)cc4)c3c2)cc1
1611018,Oc1ccc(-c2c[nH]c3ncc(-c4ccc(O)cc4O)cc23)cc1
1611019,Oc1ccc(-c2c[nH]c3ncc(-c4ccc(O)c(O)c4)cc23)cc1
1611020,Oc1ccc(-c2cnc3[nH]cc(-c4ccc(O)c(O)c4)c3c2)c(O)c1
1611021,Oc1ccc(O)c(-c2cnc3[nH]cc(-c4ccc(O)c(O)c4)c3c2)c1
1611022,Oc1ccc(-c2cnc3[nH]cc(-c4ccc(O)c(O)c4)c3c2)cc1O
1611023,Oc1cccc(-c2cnc3[nH]cc(-c4cccc(O)c4)c3c2)c1
1611024,Oc1ccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)c(O)c1
132061,CCCCCCCCCCc1cc([C@@H](O)[C@@H](N)CO)on1
132621,CC(C)(O)C(=O)NC1C2CC3CC(C2)CC1C3
127889,Nc1ncnc(N[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1S(=O)(=O)c1ccccc1
1614200,Cc1nc2cc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)ccc2n1C
132372,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)[C@@H](C)CN1C(=O)c1ccc(C(=O)c2ccccc2)cc1
1614025,Cc1cc(NS(=O)(=O)c2cccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)c2)no1
1614026,Cc1cc(NS(=O)(=O)C2CCN(C(=O)Cc3ccc(Cl)c(Cl)c3)CC2)no1
1614027,Cc1cc(NS(=O)(=O)CCNC(=O)Cc2ccc(Cl)c(Cl)c2)no1
1614028,Cc1cc(NC(=O)c2csc(NC(=O)Cc3ccc(Cl)c(Cl)c3)n2)no1
1614029,Cc1cc(NS(=O)(=O)c2ccc(N(C)C(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1
1614030,Cc1cc(NS(=O)(=O)c2ccc(NCCc3ccc(Cl)c(Cl)c3)cc2)no1
1614031,Cc1cc(NS(=O)(=O)c2ccc(C(=O)NCc3ccc(Cl)c(Cl)c3)cc2)no1
1614032,Cc1cc(NS(=O)(=O)c2ccc(NS(=O)(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1
1614033,Cc1cc(N(C)S(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1
1614034,Cc1cc(NC(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1
1614035,Cc1cc(NS(=O)(=O)Cc2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1
1614036,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccccc3)cc2)no1
1614037,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3cccc(Cl)c3)cc2)no1
1614038,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)cc3)cc2)no1
1614039,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)cc3Cl)cc2)no1
1614040,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(C(F)(F)F)c3)cc2)no1
1614041,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(F)c3)cc2)no1
1614042,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(F)c(Cl)c3)cc2)no1
1614043,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(C)c(F)c3)cc2)no1
1614044,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(C)c(C)c3)cc2)no1
1614045,COc1ccc(CC(=O)Nc2ccc(S(=O)(=O)Nc3cc(C)on3)cc2)cc1C
1614046,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc4ccccc4c3)cc2)no1
1614047,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc2)no1
1614048,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)CCc3ccc(Cl)c(Cl)c3)cc2)no1
1614049,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)C(C)(C)c3ccc(Cl)c(Cl)c3)cc2)no1
1614050,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)O)cc1
1614051,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1
1614052,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2ccon2)cc1
1614053,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2cc[nH]n2)cc1
1614054,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)n(C)n1
1614055,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2cccc(C(=O)O)c2)cc1
1614056,CCOC(=O)c1cccc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)c1
1614057,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2ccc(C(=O)O)cc2)cc1
1614058,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2cncnc2)cc1
1614059,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2cccc(O)c2)cc1
1614060,CN(C)c1cccc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)c1
1614061,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
1614062,O=C(Cc1ccc(F)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
1614063,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2nncs2)cc1
1614064,O=C(Cc1ccc(F)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2nncs2)cc1
1614107,CC(C)(C)n1nc(-c2ccc3ccccc3c2)c(C(N)=O)c1N
1614108,CCOc1ccc2cc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)ccc2c1
1614109,CCOc1ccc2cc(-c3nn(C(C)(C)C)cc3C(N)=O)ccc2c1
1614110,NC(=O)c1c(-c2ccc3ccccc3c2)nn(CC2CCNCC2)c1N
1614111,CCOc1ccc2cc(-c3nn(CC4CCN(C)CC4)c(N)c3C(N)=O)ccc2c1
1614112,COc1ccc2cc(-c3nn(CC4CCN(C)CC4)c(N)c3C(N)=O)ccc2c1
1614179,COc1ccc2cc(-c3n[nH]c(N)c3C(N)=O)ccc2c1
1614180,CCn1nc(-c2ccc3ccccc3c2)c(C(N)=O)c1N
1614181,CC(C)n1nc(-c2ccc3ccccc3c2)c(C(N)=O)c1N
1614182,CC(C)Cn1nc(-c2ccc3ccccc3c2)c(C(N)=O)c1N
1614183,NC(=O)c1c(-c2ccc3ccccc3c2)nn(CC2CC2)c1N
1614184,NC(=O)c1c(-c2ccc3ccccc3c2)nn(CC2CCCCC2)c1N
1614185,NC(=O)c1c(-c2ccc3ccccc3c2)nn(C2CCCCC2)c1N
1614186,NC(=O)c1c(-c2ccc3ccccc3c2)nn(CC(F)(F)F)c1N
1614187,CC(C)(C)Cn1nc(-c2ccc3ccccc3c2)c(C(N)=O)c1N
1614188,CN1CCC(n2nc(-c3ccc4ccccc4c3)c(C(N)=O)c2N)CC1
1614189,CN1CCC(Cn2nc(-c3ccc4ccccc4c3)c(C(N)=O)c2N)CC1
1614190,NC(=O)c1c(-c2ccc3ccccc3c2)nn(CCO)c1N
1614191,NC(=O)c1c(-c2ccc3ccccc3c2)nn(CCN2CCOCC2)c1N
1614192,CC(C)(C)n1nc(-c2ccc3cc(O)ccc3c2)c(C(N)=O)c1N
1614193,COc1ccc2cc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)ccc2c1
1614194,CCCOc1ccc2cc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)ccc2c1
1614195,Cc1oc2ccccc2c1-c1nn(C(C)(C)C)c(N)c1C(N)=O
1614196,CC(C)(C)n1nc(-c2ccc3c(N)n[nH]c3c2)c(C(N)=O)c1N
1614197,Cn1nc(N)c2ccc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)cc21
1614198,Cn1ncc2cc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)ccc21
1614199,Cn1c(=O)[nH]c2cc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)ccc21
1614201,Cn1c(N)nc2cc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)ccc21
1614202,CC(C)(C)n1nc(-c2ccc3oc(=O)ccc3c2)c(C(N)=O)c1N
1614203,CC(C)(C)n1nc(-c2ccc3ccccc3n2)c(C(N)=O)c1N
1614204,CCOc1ccc2nc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)ccc2c1
1614205,CC(C)(C)n1nc(-c2ccc3ncccc3c2)c(C(N)=O)c1N
1614206,CC(C)(C)n1nc(-c2cnc3ccccc3c2)c(C(N)=O)c1N
1614207,CCOc1ccc2cc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)cnc2c1
1614399,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cccc4c(N)nccc34)cc2)no1
132747,CCC(C)(O)C(=O)Nc1ccccc1Cl
43290,COc1cc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c2cc1OC
132437,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)[C@@H](C)CN1S(=O)(=O)c1cccc2ccccc12
133072,CC(=O)O.CCCCCCCCCCC#Cc1ccc([C@@H](O)[C@@H](N)CO)s1
132212,O=C(NC1C2CC3CC(C2)CC1C3)C(O)(C(F)(F)F)C(F)(F)F
127931,COC(=O)c1c(N)ncnc1N[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O
124682,CC(C)n1cnc2/c(=N/c3cccc(Cl)c3)nc(NCCO)[nH]c21
132105,N[C@@H](CO)[C@H](O)c1ccc(C#CCCCCc2ccccc2)s1
145610,CNC[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1
1619035,C[C@H](Nc1nc(Nc2cn(C)cn2)c2cc[nH]c2n1)c1ncc(F)cn1
136738,C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=C\C(=N/OCC(=O)Nc2ccccc2)Cc2c(Cl)c(O)cc(O)c2C(=O)O1
43291,COc1cc2ncnc(Nc3ccc4nn(Cc5ccccc5)cc4c3)c2cc1OC
132976,CC1CCCCN1C(=O)[C@@](C)(O)C(F)(F)F
132077,CC(O)(C(=O)N1CCC(Cc2ccccc2)CC1)C(F)(F)F
131995,C[C@@](O)(C(=O)N1CCN(C(=O)c2cccc3ccccc23)CC1)C(F)(F)F
127269,Nc1ncnc(N[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1C(=O)NCCO
132097,CCCCCCCCCCC#Cc1csc([C@@H](O)[C@@H](N)CO)n1
127581,NC[C@H]1O[C@@H](Nc2ncnc(N)c2[N+](=O)[O-])[C@H](O)[C@@H]1O
1621957,C#CCOCCSc1nc2c(c(=O)n1CC=C)C(C)(C)Cc1cc(C(=O)c3ccccc3)ccc1-2
1621959,C#CCOCCSc1nc2c(c(=O)n1CC=C)C(C)(C)Cc1cc(OCCC3(C)N=N3)ccc1-2
1621962,C#CCOCCSc1nc2c(c(=O)n1CC=C)C(C)(C)Cc1ccc(N=[N+]=[N-])cc1-2
1621963,C=CCn1c(SCC)nc2c(c1=O)C(C)(C)Cc1ccc(OC)cc1-2
132078,CCCCCCCCCCC#Cc1csc([C@@H](O)[C@@H](N)CO)c1
126893,O=[N+]([O-])c1c(Nc2ccccc2)ncnc1N[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
1624396,COc1cc2ncnc(Nc3ccc(C)c(C)c3)c2cc1OC
1624397,COc1cc2ncnc(Nc3ccc(C(C)=O)cc3)c2cc1OC
1624701,Cc1nc([C@](C)(O)CO)sc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1
143495,O=C(NC1CCCC1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2NS(=O)(=O)C(F)(F)F)c(O)c1)c1ccc(O)cc1
146521,O=[N+]([O-])c1ccc(-c2cc(-c3ccncc3)c(-c3ccccc3)[nH]2)cc1
1626258,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1
1626481,OC[C@H]1O[C@@H](n2ccc3c(-c4cc5ccccc5[nH]4)ncnc32)[C@H](O)[C@@H]1O
1626482,OC[C@H]1O[C@@H](n2ccc3c(-c4cccc5c4sc4ccccc45)ncnc32)[C@H](O)[C@@H]1O
1626483,OC[C@H]1O[C@@H](n2ccc3c(-c4cccc5c4Oc4ccccc4S5)ncnc32)[C@H](O)[C@@H]1O
1626484,OC[C@H]1O[C@@H](n2cc(Cl)c3c(-c4ccc(F)cc4)ncnc32)[C@H](O)[C@@H]1O
1626485,CCCCCCCCCCCCCCCCCCOP(=O)(O)OC[C@H]1O[C@@H](n2ccc3c(-c4ccccc4)ncnc32)[C@H](O)[C@@H]1O
1626486,CCCCCCCCCCCCCCCCCCOP(=O)(O)OC[C@H]1O[C@@H](n2ccc3c(-c4ccco4)ncnc32)[C@H](O)[C@@H]1O
1626487,CCCCCCCCCCCCCCCCCCOP(=O)(O)OC[C@H]1O[C@@H](n2ccc3c(-c4ccoc4)ncnc32)[C@H](O)[C@@H]1O
1626488,CCCCCCCCCCCCCCCCCCOP(=O)(O)OC[C@H]1O[C@@H](n2ccc3c(-c4cccs4)ncnc32)[C@H](O)[C@@H]1O
1626489,CCCCCCCCCCCCCCCCCCOP(=O)(O)OC[C@H]1O[C@@H](n2ccc3c(-c4ccsc4)ncnc32)[C@H](O)[C@@H]1O
1626490,CCCCCCCCCCCCCCCCCCOP(=O)(O)OC[C@H]1O[C@@H](n2ccc3c(-c4cc5ccccc5o4)ncnc32)[C@H](O)[C@@H]1O
1626491,OC[C@H]1O[C@@H](n2ccc3c(-c4cc5ccccc5o4)ncnc32)[C@H](O)[C@@H]1O
1626492,OC[C@H]1O[C@@H](n2ccc3c(-c4cc5ccccc5s4)ncnc32)[C@H](O)[C@@H]1O
143886,O=C(NC1CNCCC[C@H]1OC(=O)c1cc(O)c(C(=O)C2CCCC[C@H]2C(=O)O)c(O)c1)c1ccc(O)cc1
136830,C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=C\C(=N/OCC(=O)NC2CCCC2)Cc2c(Cl)c(O)cc(O)c2C(=O)O1
143736,O=C(NC1CNCCC[C@H]1OC(=O)c1cc(O)c(Cc2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1
132114,C[C@@](O)(C(=O)N1CCN(C(=O)c2ccccc2)CC1)C(F)(F)F
132408,C[C@@](O)(C(=O)N1CCN(c2ccccn2)CC1)C(F)(F)F
132369,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)[C@@H](C)CN1C(=O)OCc1ccccc1
136825,C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=C\C(=N/OCC(=O)NC2CCCCC2)Cc2c(Cl)c(O)cc(O)c2C(=O)O1
42780,COc1cc2ncnc(Nc3ccc4nc(Cc5ccccc5)[nH]c4c3)c2cc1OC
147286,Clc1ccc(-c2[nH]c(-c3ccccc3)cc2-c2ccncc2)cc1Cl
132470,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)CCN1C(=O)C1CCCCC1
146537,Fc1ccc(-c2[nH]c(-c3ccccc3)cc2-c2ccncc2)cc1
137287,Fc1ccc(-c2[nH]c(-c3ccc(Cl)cc3)nc2-c2ccncc2)cc1
1632515,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1sc(Br)cc1Br
1632517,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1sccc1Br
1632520,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccns1
1632738,O=C1N=C(Nc2cccc(C(F)(F)F)c2)N=C2C1N=CN2[C@H]1C[C@H](O)[C@@H](CO)O1
1632777,Cc1cn([C@H]2C[C@H](OCc3ccccc3)[C@@H](CO)O2)c(=O)[nH]c1=O
1632781,CCCCCn1c(=O)c(C)cn([C@H]2C[C@H](O)[C@@H](CO)O2)c1=O
1632782,Nc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
1632783,CC1CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O
1632976,CCO[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1CO
1633226,O=C1N=C(Nc2ccccc2)N=C2C1N=CN2[C@H]1C[C@H](O)[C@@H](CO)O1
1633863,CCCCCCNC1=NC(=O)C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=N1
136342,C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=C\C(=N/OCC(=O)N2CCCC2)Cc2c(Cl)c(O)cc(O)c2C(=O)O1
146398,Clc1cccc(-c2[nH]c(-c3ccccc3)cc2-c2ccncc2)c1
147162,c1ccc(-c2cc(-c3ccncc3)c(-c3cccs3)[nH]2)cc1
132115,C[C@@H]1CN(S(=O)(=O)c2cccc3ccccc23)[C@@H](C)CN1C(=O)[C@@](C)(O)C(F)(F)F
146394,CSc1ccc(-c2[nH]c(-c3ccccc3)cc2-c2ccncc2)cc1
132254,CCCCCCCCCc1ccc([C@@H](O)[C@@H](N)CO)s1
132948,C[C@@](O)(C(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1)C(F)(F)F
145391,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCO[C@H](CNS(=O)(=O)c1ccccc1)CCn1cc2c2ccccc21
136760,COc1ccc(NC(=O)CO/N=C2\C=C\C=C/[C@H]3O[C@@H]3C[C@@H](C)OC(=O)c3c(O)cc(O)c(Cl)c3C2)cc1
132209,N[C@@H](CO)[C@H](O)c1cccc(C#CCCCCCc2ccccc2)n1
136305,C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=C\C(=N/OCC(=O)N2CCN(C)CC2)Cc2c(Cl)c(O)cc(O)c2C(=O)O1
42756,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12
146890,C[S+]([O-])c1ccc(-n2nc(-c3ccncc3)c(-c3ccc(F)cc3)c2O)cc1
151602,COc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cc1OC
143964,NCCOc1cccc(O)c1C(=O)c1c(O)cc(C(=O)OC2CCCC2NC(=O)c2ccc(O)cc2)cc1O
42853,c1ccc(Cn2cnc3cc(Nc4ncnc5ccccc45)ccc32)cc1
133148,O=C(NC1C2CC3CC(C2)CC1C3)C1(O)CC1
145394,NC[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1
147146,CS(=O)(=O)c1ccc(-c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1
42503,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br
132772,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)[C@@H](C)CN1C(=O)c1ccc(C#N)cc1
42743,Nc1cc2c(Nc3ccc4[nH]c(Cc5ccccc5)nc4c3)ncnc2cn1
159179,O=c1c2cccnc2sn1-c1ccccc1
160504,Cn1cc(C2=C(c3c4n(c5ccccc35)CC(CN)C4)C(=O)NC2=O)c2ccccc21
161074,CCN(CC)CCNc1ccnc2cc(Cl)ccc12
159846,Cn1cc(C2=C(c3c4n(c5ccccc35)CCC(CCN)C4)C(=O)NC2=O)c2ccccc21
160677,Cn1cc(C2=C(c3c4n(c5ccccc35)CC[C@H](CN)C4)C(=O)NC2=O)c2ccccc21
159845,Cn1cc(C2=C(c3c4n(c5ccccc35)CCC4)C(=O)NC2=O)c2ccccc21
165433,Oc1[nH]c(Nc2ccc(Cl)c(C(F)(F)F)c2)nc2ncnc1-2
169382,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
1676054,CN1CCN(C)/C(=N/c2ccc([N+](=O)[O-])cc2C(=O)Nc2ccccc2)C1
171838,CC(C)(C)c1cc(NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)n(-c2ccccc2)n1
163791,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1cc(Cl)cc(Cl)c1O
164851,CCCCc1ccc(Nc2nc(O)c3[nH]cnc3n2)cc1C
169782,Cc1cn([C@H]2C[C@H](O)[C@@H](CN)O2)c(=O)[nH]c1=O
162645,CCCCCCCCCCCCC(=O)N1CCCCC1CNC(=O)[C@@H](N)CCCN
167577,O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O
41764,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
162680,CCCCCCCCCCCCC(=O)N1CCCCC1CNC(=O)[C@@H](N)Cc1ncc[nH]1
160442,Cn1cc(C2=C(c3c4n(c5ccccc35)CCCCC4)C(=O)NC2=O)c2ccccc21
160443,Cn1cc(C2=C(c3c4n(c5ccccc35)CC[C@@H](CN)C4)C(=O)NC2=O)c2ccccc21
153570,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCCCC1
183224,CC[N+]([O-])(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1
183147,COc1ccccc1Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1
183102,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(O)c3)nc21
1705420,COc1ccc(O)c(C(=O)c2ccc(C(=O)O[C@@H]3CCCNCC3NC(=O)c3ccncc3)cc2)c1F.Cl.Cl
1724780,CNc1nc(C)c2cc(-c3ccc(OC)nc3)c(=O)n(C3CCCC3)c2n1
1724781,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](O)CC3)c2=O)cn1
1724782,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@@H](O)CC3)c2=O)cn1
1724783,COc1ccc(-c2cc3c(C)nc(N)nc3n(C3CCOCC3)c2=O)cn1
1724784,COc1ccc(-c2cc3c(C)nc(N)nc3n(C3CCOC3)c2=O)cn1
